               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.023435,            0.039451,                   0,             0.97801,             0.94571,             0.98739,             0.88639,            0.018994,            0.031544,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.023346,            0.039282,                   0,             0.97836,             0.94564,             0.98745,             0.88654,            0.018974,            0.031495,                   0,            0.001981,            0.001981,            0.001981
                 164,              0.0233,            0.039004,                   0,             0.97871,             0.94564,             0.98741,             0.88686,            0.018957,            0.031449,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.023255,            0.039151,                   0,              0.9785,             0.94588,             0.98744,             0.88707,            0.018938,            0.031404,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.023231,            0.039166,                   0,              0.9782,             0.94633,             0.98749,              0.8873,            0.018922,            0.031358,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.023179,             0.03868,                   0,             0.97838,             0.94645,             0.98767,             0.88789,            0.018905,            0.031312,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.023006,            0.038388,                   0,             0.97797,             0.94698,             0.98772,             0.88817,            0.018889,            0.031265,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.023198,             0.03892,                   0,             0.97827,             0.94663,              0.9877,             0.88845,            0.018872,            0.031217,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.023097,            0.038652,                   0,             0.97785,             0.94693,             0.98775,             0.88889,            0.018854,            0.031168,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.023018,            0.038676,                   0,             0.97804,             0.94713,             0.98787,              0.8892,            0.018836,            0.031119,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.023077,            0.038554,                   0,             0.97804,             0.94722,             0.98786,             0.88941,            0.018818,            0.031073,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.022982,            0.038536,                   0,              0.9783,             0.94726,              0.9879,             0.88967,            0.018802,            0.031027,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.023089,            0.038455,                   0,             0.97849,             0.94733,             0.98793,             0.88991,            0.018783,            0.030981,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.022858,            0.037924,                   0,             0.97875,             0.94728,             0.98791,             0.89013,            0.018765,            0.030936,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.022884,             0.03788,                   0,             0.97835,             0.94748,              0.9879,             0.89051,            0.018744,            0.030887,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.022779,            0.037952,                   0,             0.97847,             0.94748,              0.9879,             0.89082,            0.018724,            0.030842,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.022697,            0.037364,                   0,               0.979,             0.94737,             0.98788,             0.89131,            0.018705,            0.030795,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.022699,            0.037456,                   0,             0.97886,              0.9477,             0.98792,             0.89175,            0.018684,            0.030745,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.022659,            0.037381,                   0,             0.97914,             0.94755,             0.98803,               0.892,            0.018667,            0.030696,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.022615,            0.037449,                   0,             0.97914,             0.94783,             0.98806,             0.89227,            0.018645,            0.030639,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.022675,            0.037396,                   0,              0.9793,             0.94803,             0.98804,             0.89264,            0.018622,            0.030591,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.022432,             0.03694,                   0,             0.97916,             0.94814,             0.98805,             0.89301,            0.018601,             0.03054,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.022389,            0.036981,                   0,             0.97899,             0.94853,             0.98815,             0.89326,            0.018581,            0.030493,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.022473,            0.036954,                   0,             0.97894,             0.94851,             0.98818,             0.89371,            0.018563,            0.030448,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.022329,            0.036533,                   0,             0.97899,              0.9484,             0.98817,             0.89406,            0.018544,            0.030399,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.022346,            0.036745,                   0,             0.97866,             0.94871,             0.98822,             0.89463,            0.018524,            0.030351,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.022247,            0.036613,                   0,             0.97901,             0.94853,             0.98817,             0.89488,            0.018505,            0.030299,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.022327,            0.036409,                   0,             0.97905,             0.94899,             0.98818,             0.89532,            0.018486,            0.030252,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.022292,            0.036547,                   0,              0.9793,             0.94888,             0.98829,             0.89568,            0.018467,            0.030202,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,             0.02212,             0.03628,                   0,             0.97945,             0.94876,             0.98823,             0.89603,            0.018448,            0.030155,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.022121,            0.036101,                   0,             0.97984,              0.9486,             0.98823,              0.8963,            0.018431,            0.030112,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.022066,            0.035862,                   0,             0.97957,             0.94882,             0.98823,             0.89657,            0.018414,            0.030066,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.022008,            0.035897,                   0,             0.97961,             0.94899,              0.9883,             0.89674,            0.018398,            0.030023,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.021979,             0.03595,                   0,             0.97986,             0.94903,             0.98833,             0.89702,             0.01838,            0.029978,                   0,            0.000397,            0.000397,            0.000397
                 196,             0.02193,            0.035513,                   0,              0.9798,             0.94917,             0.98836,             0.89725,            0.018363,            0.029931,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.021903,            0.035276,                   0,             0.98005,              0.9494,             0.98841,              0.8974,            0.018347,            0.029887,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.021924,            0.035362,                   0,              0.9801,             0.94947,             0.98844,             0.89795,             0.01833,            0.029842,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.021802,            0.035065,                   0,             0.98009,             0.94947,             0.98849,             0.89811,            0.018315,            0.029801,                   0,            0.000199,            0.000199,            0.000199
