               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,            0.027836,            0.048833,                   0,              0.9543,             0.91359,              0.9752,             0.80376,            0.023704,            0.041104,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.028067,            0.049565,                   0,             0.95476,             0.91366,             0.97516,             0.80426,            0.023688,            0.041065,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.027973,            0.049214,                   0,             0.95491,             0.91363,              0.9752,             0.80438,            0.023673,            0.041028,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,             0.02788,            0.049346,                   0,             0.95493,             0.91403,             0.97528,             0.80463,             0.02366,            0.040999,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.027973,            0.049273,                   0,             0.95518,             0.91387,             0.97525,             0.80483,            0.023646,            0.040966,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.027894,            0.049288,                   0,             0.95599,             0.91341,             0.97524,             0.80502,             0.02363,            0.040929,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.027998,            0.049127,                   0,             0.95603,             0.91349,             0.97525,             0.80525,            0.023614,            0.040892,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,             0.02778,            0.048711,                   0,             0.95677,             0.91323,             0.97534,             0.80555,              0.0236,            0.040856,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.027794,             0.04862,                   0,             0.95646,             0.91341,             0.97513,              0.8057,            0.023585,             0.04082,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.027694,            0.048787,                   0,             0.95486,              0.9146,             0.97524,             0.80613,            0.023568,            0.040782,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.027628,            0.048109,                   0,             0.95478,             0.91516,             0.97527,             0.80634,            0.023553,            0.040741,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.027633,            0.048239,                   0,             0.95466,             0.91533,             0.97518,             0.80665,            0.023535,            0.040705,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.027592,            0.048218,                   0,             0.95377,              0.9166,             0.97508,             0.80683,            0.023519,            0.040674,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.027553,            0.048375,                   0,             0.95546,             0.91508,             0.97525,             0.80694,            0.023503,            0.040641,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.027647,             0.04832,                   0,             0.95403,             0.91717,             0.97518,             0.80703,             0.02349,            0.040607,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,             0.02738,            0.047912,                   0,              0.9541,             0.91654,             0.97528,              0.8073,            0.023475,            0.040571,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.027332,            0.048027,                   0,             0.95468,             0.91634,             0.97535,              0.8075,            0.023461,            0.040534,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.027447,            0.048017,                   0,             0.95345,             0.91745,             0.97535,             0.80758,            0.023444,            0.040495,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.027306,            0.047583,                   0,             0.95375,             0.91722,             0.97542,              0.8078,            0.023427,            0.040462,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.027318,            0.047788,                   0,             0.95441,             0.91691,              0.9755,             0.80831,            0.023413,            0.040434,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.027217,            0.047785,                   0,             0.95443,             0.91737,              0.9757,             0.80881,            0.023395,             0.04039,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.027334,            0.047529,                   0,             0.95535,             0.91683,             0.97563,             0.80901,            0.023377,            0.040354,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.027301,            0.047777,                   0,             0.95571,              0.9167,             0.97565,             0.80923,            0.023365,            0.040321,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.027124,            0.047587,                   0,             0.95635,             0.91654,             0.97572,             0.80957,            0.023346,            0.040282,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.027139,            0.047388,                   0,              0.9557,             0.91704,             0.97592,             0.80996,            0.023329,            0.040243,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.027104,            0.047137,                   0,              0.9564,              0.9168,             0.97595,              0.8106,            0.023311,            0.040207,                   0,            0.000496,            0.000496,            0.000496
                 194,             0.02701,            0.047238,                   0,             0.95644,             0.91703,             0.97604,             0.81089,            0.023296,            0.040168,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.026994,            0.047382,                   0,             0.95674,             0.91661,             0.97614,              0.8112,            0.023281,            0.040135,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.026972,            0.046834,                   0,              0.9563,             0.91715,             0.97603,              0.8114,            0.023266,            0.040098,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.026924,            0.046649,                   0,             0.95709,             0.91662,             0.97589,             0.81154,            0.023251,            0.040068,                   0,            0.000298,            0.000298,            0.000298
                 198,             0.02697,            0.046786,                   0,             0.95665,             0.91722,             0.97599,             0.81168,            0.023238,            0.040039,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.026845,            0.046519,                   0,             0.95672,             0.91706,             0.97607,             0.81196,            0.023225,            0.040006,                   0,            0.000199,            0.000199,            0.000199
